time,homeplayer,awayplayer,homescore,awayscore,set1homescore,set1awayscore,set2homescore,set2awayscore,set3homescore,set3awayscore,set4homescore,set4awayscore,set5homescore,set5awayscore,nset
14.09.2018,Davidovich Fokina A.,Quinzi G.,2,1,7,7,6,3,0,6,6,4,0,0,5
12.09.2018,Gutierrez-Ferrol S.,Davidovich Fokina A.,0,2,5,7,6,0,7,7,0,0,0,0,5
05.09.2018,Davidovich Fokina A.,Grigelis L.,1,2,5,7,6,0,4,6,0,0,0,0,5
06.07.2018,Davidovich Fokina A.,Grenier H.,1,2,6,3,3,6,2,6,0,0,0,0,5
05.07.2018,Davidovich Fokina A.,Barranco C. J.,2,0,6,4,7,5,0,0,0,0,0,0,3
26.06.2018,Polansky P.,Davidovich Fokina A.,2,0,7,5,6,2,0,0,0,0,0,0,3
15.06.2018,Davidovich Fokina A.,Munar J.,0,2,2,6,1,6,0,0,0,0,0,0,3
14.06.2018,Davidovich Fokina A.,Kolar Z.,2,1,3,6,7,5,6,3,0,0,0,0,5
07.06.2018,Davidovich Fokina A.,Gutierrez-Ferrol S.,0,2,5,7,2,6,0,0,0,0,0,0,3
06.06.2018,Davidovich Fokina A.,Dowson D.,2,0,6,4,7,5,0,0,0,0,0,0,3
16.05.2018,Harrison C.,Davidovich Fokina A.,2,1,5,7,7,10,6,8,6,1,0,0,5
28.03.2018,Davidovich Fokina A.,Trungelliti M.,0,2,3,6,3,6,0,0,0,0,0,0,3
15.11.2017,Seppi A.,Davidovich Fokina A.,2,0,6,1,6,4,0,0,0,0,0,0,3
13.09.2017,Davidovich Fokina A.,Michon A.,0,2,1,6,4,6,0,0,0,0,0,0,3
06.09.2017,Krajinovic F.,Davidovich Fokina A.,2,0,6,4,6,3,0,0,0,0,0,0,3
02.09.2017,Davidovich Fokina A.,Esteve L. E.,1,2,7,5,0,6,1,6,0,0,0,0,5
01.09.2017,Cervantes I.,Davidovich Fokina A.,0,2,6,3,7,7,5,7,0,0,0,0,5
31.08.2017,Cachin P.,Davidovich Fokina A.,0,2,6,6,7,8,4,6,0,0,0,0,5
31.08.2017,Barranco C. J.,Davidovich Fokina A.,0,2,5,7,4,6,0,0,0,0,0,0,3
16.07.2017,Geller A.,Davidovich Fokina A.,0,2,6,2,7,7,3,6,0,0,0,0,5
15.07.2017,Kypson P.,Davidovich Fokina A.,0,2,4,6,4,6,0,0,0,0,0,0,3
14.07.2017,Davidovich Fokina A.,Wu Y.,2,0,6,2,6,4,0,0,0,0,0,0,3
13.07.2017,Davidovich Fokina A.,Crawford O.,2,0,6,1,6,3,0,0,0,0,0,0,3
11.07.2017,Davidovich Fokina A.,Added D.,2,0,6,3,6,1,0,0,0,0,0,0,3
01.07.2017,Ortega-Olmedo R.,Davidovich Fokina A.,2,1,0,6,6,2,6,1,0,0,0,0,5
01.07.2017,Davidovich Fokina A.,Zapata Miralles B.,2,0,6,3,6,1,0,0,0,0,0,0,3
29.06.2017,Escobar G.,Davidovich Fokina A.,1,2,6,4,6,4,7,7,1,6,0,0,5
28.06.2017,Davidovich Fokina A.,Bossel A.,2,0,6,4,6,1,0,0,0,0,0,0,3
24.06.2017,Davidovich Fokina A.,Viola M.,0,2,6,0,7,7,5,7,0,0,0,0,5
23.06.2017,Martinez P.,Davidovich Fokina A.,0,2,1,6,2,6,0,0,0,0,0,0,3
22.06.2017,Davidovich Fokina A.,Vivero G. P.,2,0,7,7,6,2,6,4,0,0,0,0,5
21.06.2017,Guez D.,Davidovich Fokina A.,1,2,1,6,6,0,5,7,0,0,0,0,5
09.06.2017,Popyrin A.,Davidovich Fokina A.,2,0,6,4,6,2,0,0,0,0,0,0,3
08.06.2017,Tabur C.,Davidovich Fokina A.,0,2,1,6,0,6,0,0,0,0,0,0,3
07.06.2017,Davidovich Fokina A.,Zakharov A.,2,0,6,3,6,0,0,0,0,0,0,0,3
06.06.2017,Davidovich Fokina A.,Rotsaert A.,2,1,6,2,4,6,6,1,0,0,0,0,5
03.05.2017,Davidovich Fokina A.,Dutra Da Silva D.,0,2,3,6,2,6,0,0,0,0,0,0,3
23.04.2017,Giraldo S.,Davidovich Fokina A.,2,1,5,7,6,3,6,2,0,0,0,0,5
03.12.2016,Davidovich Fokina A.,Ortega-Olmedo R.,0,2,4,6,4,6,0,0,0,0,0,0,3
02.12.2016,Davidovich Fokina A.,Zapata Miralles B.,1,0,6,4,3,0,0,0,0,0,0,0,3
02.12.2016,Bothwell P.,Davidovich Fokina A.,0,2,4,6,6,6,7,8,0,0,0,0,5
25.11.2016,Davidovich Fokina A.,Ojeda L. R.,0,2,3,6,4,6,0,0,0,0,0,0,3
24.11.2016,Davidovich Fokina A.,Bouquet L.,2,0,7,8,6,6,6,3,0,0,0,0,5
17.11.2016,Artunedo Martinavarro A.,Davidovich Fokina A.,2,0,6,2,6,1,0,0,0,0,0,0,3
11.11.2016,Davidovich Fokina A.,Ojeda L. R.,1,2,3,6,6,3,2,6,0,0,0,0,5
10.11.2016,Davidovich Fokina A.,Ayala Hernandez A. J.,2,0,6,2,7,5,0,0,0,0,0,0,3
07.09.2016,Davidovich Fokina A.,Lo Chien H.,2,0,6,4,6,2,0,0,0,0,0,0,3
11.08.2016,Davidovich Fokina A.,Avidzba A.,0,2,3,6,4,6,0,0,0,0,0,0,3
10.08.2016,Davidovich Fokina A.,Uspensky D.,2,0,6,1,6,2,0,0,0,0,0,0,3
29.06.2016,Davidovich Fokina A.,Roca Batalla O.,0,2,4,6,1,6,0,0,0,0,0,0,3
17.06.2016,Davidovich Fokina A.,Ojeda L. R.,0,2,2,6,4,6,0,0,0,0,0,0,3
16.06.2016,Vega Hernandez D.,Davidovich Fokina A.,1,2,1,6,6,3,3,6,0,0,0,0,5
27.05.2016,Davidovich Fokina A.,Summaria C.,2,1,3,6,6,3,6,4,0,0,0,0,5
09.09.2015,Brancaccio R.,Davidovich Fokina A.,2,0,6,2,7,7,6,4,0,0,0,0,5
08.07.2015,Davidovich Fokina A.,Arauzo-Martinez J.,1,2,7,5,4,6,3,6,0,0,0,0,5
01.07.2015,Arauzo-Martinez J.,Davidovich Fokina A.,2,0,7,7,6,2,6,3,0,0,0,0,5
22.02.2023,Cressy M.,Bonzi B.,1,2,7,7,6,5,4,6,3,6,0,0,5
09.02.2023,Cressy M.,Ruusuvuori E.,2,0,6,4,6,4,0,0,0,0,0,0,3
01.11.2022,Djokovic N.,Cressy M.,2,0,7,7,6,1,6,4,0,0,0,0,5
19.10.2022,Tsitsipas S.,Cressy M.,2,0,7,7,6,5,7,14,6,12,0,0,5
30.09.2022,Lestienne C.,Cressy M.,2,1,6,4,7,7,6,3,7,7,6,3,5
25.08.2022,Mannarino A.,Cressy M.,2,0,6,4,7,7,6,3,0,0,0,0,5
24.08.2022,Sonego L.,Cressy M.,1,2,7,7,6,4,2,6,6,3,7,7,5
10.08.2022,Monfils G.,Cressy M.,2,0,7,12,6,10,7,8,6,6,0,0,5
17.07.2022,Bublik A.,Cressy M.,1,2,6,2,3,6,6,3,7,7,0,0,5
16.07.2022,Cressy M.,Isner J.,2,1,6,2,4,6,6,3,0,0,0,0,5
14.07.2022,Johnson S.,Cressy M.,1,2,7,7,6,3,4,6,4,6,0,0,5
01.07.2022,Cressy M.,Sock J.,1,3,4,6,4,6,6,3,6,1,7,7,5
24.06.2022,Cressy M.,Draper J.,2,1,7,7,6,5,6,2,7,7,6,3,5
12.06.2022,Cressy M.,Hanfmann Y.,2,1,6,3,3,6,6,1,0,0,0,0,5
08.05.2022,Zeppieri G.,Cressy M.,2,1,4,6,6,4,7,7,6,5,0,0,5
01.05.2022,Fucsovics M.,Cressy M.,1,2,6,5,7,7,6,1,6,6,7,8,5
27.04.2022,Ruusuvuori E.,Cressy M.,2,0,6,3,6,3,0,0,0,0,0,0,3
22.01.2022,O'Connell C.,Cressy M.,1,3,2,6,7,8,6,6,3,6,2,6,5
20.01.2022,Machac T.,Cressy M.,1,3,1,6,6,3,1,6,6,5,7,7,5
13.01.2022,Cressy M.,Lajovic D.,2,0,6,3,6,4,0,0,0,0,0,0,3
07.01.2022,Munar J.,Cressy M.,0,2,6,3,7,7,4,6,0,0,0,0,5
06.01.2022,Cressy M.,Opelka R.,2,1,4,6,7,7,6,5,7,11,6,9,5
04.01.2022,Vavassori A.,Cressy M.,0,2,6,6,7,8,6,10,7,12,0,0,5
10.12.2021,Cressy M.,Sachko V.,0,2,6,4,7,7,6,2,7,7,0,0,5
09.12.2021,Cressy M.,Gigante M.,2,0,7,7,6,3,6,2,0,0,0,0,5
05.12.2021,Bachinger M.,Cressy M.,0,2,4,6,2,6,0,0,0,0,0,0,3
04.12.2021,Sels J.,Cressy M.,0,2,2,6,5,7,0,0,0,0,0,0,3
03.12.2021,Lenz J.,Cressy M.,0,2,3,6,4,6,0,0,0,0,0,0,3
02.12.2021,Viola M.,Cressy M.,0,2,4,6,4,6,0,0,0,0,0,0,3
18.11.2021,Cressy M.,Sachko V.,2,1,0,6,6,1,6,1,0,0,0,0,5
14.11.2021,Otte O.,Cressy M.,2,0,7,7,6,5,6,4,0,0,0,0,5
13.11.2021,Basic M.,Cressy M.,0,2,5,7,2,6,0,0,0,0,0,0,3
12.11.2021,Copil M.,Cressy M.,0,2,6,8,7,10,4,6,0,0,0,0,5
11.11.2021,Quiroz R.,Cressy M.,0,2,6,3,7,7,4,6,0,0,0,0,5
07.11.2021,Masur D.,Cressy M.,2,0,6,4,6,4,0,0,0,0,0,0,3
06.11.2021,Machac T.,Cressy M.,1,2,3,6,6,3,6,5,7,7,0,0,5
05.11.2021,Cressy M.,Vesely J.,2,0,7,7,6,0,7,7,6,3,0,0,5
04.11.2021,Cressy M.,Blancaneaux G.,2,0,6,3,6,4,0,0,0,0,0,0,3
30.10.2021,Cressy M.,Otte O.,1,2,5,7,6,2,6,5,7,7,0,0,5
29.10.2021,Cressy M.,Zuk K.,2,1,6,7,7,9,6,4,7,7,6,4,5
28.10.2021,Cressy M.,Virtanen O.,2,1,7,7,6,5,3,6,7,5,0,0,5
09.10.2021,Schwartzman D.,Cressy M.,2,1,6,2,3,6,7,5,0,0,0,0,5
07.10.2021,Cressy M.,Couacaud E.,2,1,7,5,6,2,7,7,6,2,0,0,5
20.09.2021,Cressy M.,Ymer E.,1,2,3,6,6,4,4,6,0,0,0,0,5
02.09.2021,Cressy M.,Basilashvili N.,0,3,6,3,7,7,3,6,5,7,0,0,5
27.08.2021,Bemelmans R.,Cressy M.,1,2,6,4,2,6,5,7,0,0,0,0,5
26.08.2021,Menezes J.,Cressy M.,0,2,5,7,3,6,0,0,0,0,0,0,3
01.08.2021,Cressy M.,Marchenko I.,1,2,5,7,7,7,6,4,3,6,0,0,5
29.07.2021,King D.,Cressy M.,2,1,4,6,7,7,6,2,6,2,0,0,5
21.07.2021,Kozlov S.,Cressy M.,2,1,3,6,6,3,6,4,0,0,0,0,5
16.07.2021,Thompson J.,Cressy M.,2,0,6,3,7,8,6,6,0,0,0,0,5
14.07.2021,Cressy M.,Querrey S.,2,1,6,4,2,6,6,2,0,0,0,0,5
24.06.2021,McDonald M.,Cressy M.,3,2,3,6,4,6,6,3,6,4,6,4,5
23.06.2021,Huesler M.,Cressy M.,1,2,3,6,7,7,6,5,4,6,0,0,5
07.05.2021,Otte O.,Cressy M.,2,0,6,3,7,5,0,0,0,0,0,0,3
05.05.2021,Cressy M.,Tabilo A.,2,0,6,2,7,5,0,0,0,0,0,0,3
08.03.2021,Rinderknech A.,Cressy M.,2,0,7,7,6,4,6,0,0,0,0,0,5
13.01.2021,Cressy M.,Brown D.,2,0,7,7,6,5,6,4,0,0,0,0,5
12.01.2021,Cressy M.,Maden Y.,2,1,2,6,6,3,6,4,0,0,0,0,5
06.11.2020,Broady L.,Cressy M.,2,1,7,7,6,3,4,6,7,7,6,2,5
05.11.2020,Nardi L.,Cressy M.,0,2,3,6,6,4,7,7,0,0,0,0,5
03.10.2020,Kavcic B.,Cressy M.,2,0,6,4,6,4,0,0,0,0,0,0,3
30.09.2020,Pellegrino A.,Cressy M.,1,2,7,7,6,3,6,8,7,10,0,6,5
28.06.2020,Cressy M.,Grenier H.,1,2,6,5,7,7,6,3,5,10,0,0,5
27.06.2020,Cressy M.,Chazal M.,2,0,6,3,6,1,0,0,0,0,0,0,3
26.06.2020,Cressy M.,Added D.,0,2,1,6,3,6,0,0,0,0,0,0,3
25.06.2020,Cressy M.,Added D.,2,0,7,5,6,1,0,0,0,0,0,0,3
24.06.2020,Cressy M.,Petit G.,1,2,6,3,7,7,6,1,8,10,0,0,5
01.03.2020,Rinderknech A.,Cressy M.,2,1,3,6,7,7,6,5,6,4,0,0,5
29.02.2020,Cressy M.,Broady L.,2,1,6,3,4,6,7,7,6,5,0,0,5
28.02.2020,Cressy M.,Takahashi Y.,2,1,4,6,7,13,6,11,6,4,0,0,5
27.02.2020,Dougaz A.,Cressy M.,0,1,0,6,1,4,0,0,0,0,0,0,3
23.02.2020,Rinderknech A.,Cressy M.,1,2,7,7,6,4,4,6,4,6,0,0,5
22.02.2020,Cressy M.,Haerteis J.,2,0,7,7,6,2,6,4,0,0,0,0,5
21.02.2020,Kamke T.,Cressy M.,0,2,4,6,3,6,0,0,0,0,0,0,3
20.02.2020,Cressy M.,Caruana L.,2,0,6,2,6,1,0,0,0,0,0,0,3
13.02.2020,Blanch U.,Cressy M.,2,1,7,8,6,6,5,7,7,7,6,4,5
12.02.2020,Cressy M.,Menezes J.,2,0,6,4,7,8,6,6,0,0,0,0,5
04.02.2020,Gomez E.,Cressy M.,2,1,6,3,4,6,6,3,0,0,0,0,5
28.01.2020,Schnur B.,Cressy M.,2,0,6,4,6,2,0,0,0,0,0,0,3
08.01.2020,Cressy M.,Coria F.,1,2,6,4,4,6,3,6,0,0,0,0,5
21.11.2019,Lestienne C.,Cressy M.,2,0,6,3,6,0,0,0,0,0,0,0,3
14.11.2019,Cressy M.,Gojowczyk P.,0,2,6,4,7,7,2,6,0,0,0,0,5
30.10.2019,Cressy M.,Laaksonen H.,1,2,4,6,7,5,6,3,7,7,0,0,5
23.10.2019,Cressy M.,Stakhovsky S.,0,2,6,6,7,8,6,4,7,7,0,0,5
20.10.2019,Cressy M.,Lacko L.,0,2,3,6,0,6,0,0,0,0,0,0,3
19.10.2019,Vesely J.,Cressy M.,1,2,7,7,6,4,4,6,4,6,0,0,5
18.10.2019,Masur D.,Cressy M.,0,2,3,6,4,6,0,0,0,0,0,0,3
17.10.2019,Cressy M.,Hanfmann Y.,2,1,4,6,6,4,6,3,0,0,0,0,5
10.10.2019,Daniel T.,Cressy M.,2,1,1,6,7,7,6,2,6,3,0,0,5
27.09.2019,Kokkinakis T.,Cressy M.,2,0,6,4,6,2,0,0,0,0,0,0,3
26.09.2019,Cressy M.,Quiroz R.,2,1,5,7,6,2,6,3,0,0,0,0,5
15.08.2019,Cressy M.,Koepfer D.,1,2,4,6,6,3,1,6,0,0,0,0,5
26.07.2019,Cressy M.,Karlovskiy E.,1,2,6,2,7,7,6,4,6,4,7,7,5
25.07.2019,Bangoura S.,Cressy M.,1,2,6,4,2,6,6,3,7,7,0,0,5
24.07.2019,Cressy M.,Aragone J.,2,1,7,9,6,7,4,6,6,3,0,0,5
12.07.2019,Cressy M.,Schnur B.,0,2,2,6,5,7,0,0,0,0,0,0,3
11.07.2019,Cressy M.,King D.,2,0,7,5,7,7,6,5,0,0,0,0,5
10.07.2019,Torpegaard M.,Cressy M.,1,2,7,7,6,1,3,6,0,6,0,0,5
23.06.2019,Cressy M.,Riffice S.,2,0,6,3,6,1,0,0,0,0,0,0,3
22.06.2019,Cressy M.,Redlicki Ma.,2,0,7,5,6,3,0,0,0,0,0,0,3
21.06.2019,Cressy M.,McNally J.,2,1,6,5,7,7,7,7,6,2,6,4,5
20.06.2019,Cressy M.,Brown A.,2,0,6,1,6,3,0,0,0,0,0,0,3
03.02.2019,Cressy M.,Torpegaard M.,2,1,6,4,7,7,7,8,6,6,6,3,5
02.02.2019,Giron M.,Cressy M.,1,2,3,6,6,3,3,6,0,0,0,0,5
01.02.2019,Gojo B.,Cressy M.,0,2,4,6,2,6,0,0,0,0,0,0,3
31.01.2019,Cressy M.,Smyczek T.,2,0,6,4,6,3,0,0,0,0,0,0,3
30.01.2019,Escobar G.,Cressy M.,0,2,3,6,3,6,0,0,0,0,0,0,3
23.01.2019,Schnur B.,Cressy M.,2,0,6,2,7,5,0,0,0,0,0,0,3
08.12.2018,Peniston R.,Cressy M.,0,2,4,6,6,4,7,7,0,0,0,0,5
07.12.2018,Cressy M.,Roberts J.,2,0,6,1,6,4,0,0,0,0,0,0,3
06.12.2018,Cressy M.,Whitehouse M.,2,0,6,3,6,1,0,0,0,0,0,0,3
05.12.2018,Cressy M.,El Mihdawy A.,2,0,7,5,6,3,0,0,0,0,0,0,3
01.12.2018,Cressy M.,Geerts M.,1,2,2,6,6,4,4,6,0,0,0,0,5
30.11.2018,Brooksby J.,Cressy M.,0,2,3,6,4,6,0,0,0,0,0,0,3
29.11.2018,Cressy M.,Redlicki Ma.,2,0,6,4,6,4,0,0,0,0,0,0,3
28.11.2018,Kirchheimer S.,Cressy M.,0,2,1,6,1,6,0,0,0,0,0,0,3
25.10.2018,Smith R.,Cressy M.,2,0,6,3,6,2,0,0,0,0,0,0,3
25.10.2018,Watson A.,Cressy M.,0,2,6,7,7,9,1,6,0,0,0,0,5
19.10.2018,Cressy M.,Crawford O.,1,2,4,6,6,1,3,6,0,0,0,0,5
18.10.2018,Vacherot V.,Cressy M.,0,2,4,6,4,6,0,0,0,0,0,0,3
29.09.2018,Cressy M.,Shabaz M.,1,2,6,4,7,7,6,2,3,6,0,0,5
28.09.2018,Cressy M.,Halebian A.,2,1,6,0,3,6,6,3,0,0,0,0,5
27.09.2018,Schneider R.,Cressy M.,0,2,2,6,1,6,0,0,0,0,0,0,3
23.09.2018,Cressy M.,Nakashima B.,0,2,4,6,4,6,0,0,0,0,0,0,3
22.09.2018,Cressy M.,Kohen A.,2,0,6,2,6,3,0,0,0,0,0,0,3
21.09.2018,Cressy M.,Zhu M.,2,1,6,0,6,2,7,7,6,4,0,0,5
20.09.2018,Lovett K.,Cressy M.,0,2,4,6,1,6,0,0,0,0,0,0,3
11.08.2018,Geller A.,Cressy M.,2,1,6,4,6,9,7,11,7,7,6,2,5
10.08.2018,Perez A.,Cressy M.,0,2,3,6,5,7,0,0,0,0,0,0,3
09.08.2018,Cressy M.,Caruana L.,2,0,6,1,6,2,0,0,0,0,0,0,3
02.08.2018,Cressy M.,Halebian A.,0,2,4,6,2,6,0,0,0,0,0,0,3
18.04.2023,Ruusuvuori E.,Tiafoe F.,2,1,6,4,6,3,7,7,6,4,0,0,5
09.04.2023,Ruusuvuori E.,Struff J-L.,1,2,6,4,7,7,7,5,0,6,0,0,5
26.03.2023,Ruusuvuori E.,Daniel T.,2,0,6,3,7,7,6,3,0,0,0,0,5
24.03.2023,Bautista R.,Ruusuvuori E.,0,2,4,6,6,5,7,7,0,0,0,0,5
17.03.2023,Halys Q.,Ruusuvuori E.,2,1,3,6,6,3,6,4,0,0,0,0,5
10.03.2023,Bautista R.,Ruusuvuori E.,0,2,6,5,7,7,2,6,0,0,0,0,5
05.02.2023,Ruusuvuori E.,Bagnis F.,2,0,7,5,6,1,0,0,0,0,0,0,3
29.09.2022,Lestienne C.,Ruusuvuori E.,2,0,6,4,6,2,0,0,0,0,0,0,3
22.09.2022,Ruusuvuori E.,Bublik A.,1,2,7,7,6,4,4,6,3,6,0,0,5
17.09.2022,Ruusuvuori E.,Becroft I.,2,0,6,2,6,1,0,0,0,0,0,0,3
10.08.2022,Ruusuvuori E.,Hurkacz H.,1,2,3,6,7,7,6,4,2,6,0,0,5
04.08.2022,Ymer M.,Ruusuvuori E.,2,1,6,3,6,3,7,7,6,4,0,0,5
03.08.2022,Ruusuvuori E.,Hurkacz H.,2,0,6,4,7,7,6,3,0,0,0,0,5
15.06.2022,Draper J.,Ruusuvuori E.,0,2,2,6,6,2,7,7,0,0,0,0,5
12.06.2022,Ruusuvuori E.,Lopez F.,2,1,6,3,6,3,7,7,7,10,6,8,5
09.06.2022,Ivashka I.,Ruusuvuori E.,2,0,6,4,6,2,0,0,0,0,0,0,3
20.04.2022,Bublik A.,Ruusuvuori E.,0,2,3,6,1,6,0,0,0,0,0,0,3
10.04.2022,Cobolli F.,Ruusuvuori E.,1,2,6,4,4,6,3,6,0,0,0,0,5
25.03.2022,Ruusuvuori E.,Sinner J.,1,2,4,6,6,3,6,8,7,10,0,0,5
17.03.2022,Altmaier D.,Ruusuvuori E.,2,0,6,2,7,5,0,0,0,0,0,0,3
13.03.2022,Schwartzman D.,Ruusuvuori E.,2,1,5,7,6,3,6,3,0,0,0,0,5
05.03.2022,Ruusuvuori E.,Goffin D.,0,2,4,6,2,6,0,0,0,0,0,0,3
06.02.2022,Sousa J.,Ruusuvuori E.,2,1,7,11,6,9,4,6,6,1,0,0,5
05.02.2022,Ruusuvuori E.,Majchrzak K.,2,0,6,3,7,7,6,0,0,0,0,0,5
04.02.2022,Ruusuvuori E.,Vesely J.,2,0,6,3,6,4,0,0,0,0,0,0,3
03.02.2022,Ruusuvuori E.,Kopriva V.,2,0,6,3,6,3,0,0,0,0,0,0,3
07.01.2022,Molcan A.,Ruusuvuori E.,0,2,2,6,1,6,0,0,0,0,0,0,3
06.01.2022,Thompson J.,Ruusuvuori E.,1,2,6,3,7,7,7,5,3,6,0,0,5
25.10.2021,Popko D.,Ruusuvuori E.,0,2,6,2,7,7,4,6,0,0,0,0,5
11.10.2021,Khachanov K.,Ruusuvuori E.,2,0,6,2,7,5,0,0,0,0,0,0,3
24.09.2021,Ruusuvuori E.,Ivashka I.,1,2,6,4,4,6,1,6,0,0,0,0,5
23.09.2021,Karatsev A.,Ruusuvuori E.,0,2,6,6,7,8,4,6,0,0,0,0,5
28.08.2021,Ivashka I.,Ruusuvuori E.,2,0,6,2,6,1,0,0,0,0,0,0,3
26.08.2021,Gasquet R.,Ruusuvuori E.,0,2,6,5,7,7,1,6,0,0,0,0,5
25.08.2021,Paire B.,Ruusuvuori E.,1,2,4,6,6,4,1,6,0,0,0,0,5
24.08.2021,Ruusuvuori E.,Bublik A.,2,0,6,2,7,7,6,5,0,0,0,0,5
04.08.2021,Sinner J.,Ruusuvuori E.,2,0,6,2,6,4,0,0,0,0,0,0,3
31.07.2021,Nakashima B.,Ruusuvuori E.,2,1,3,6,6,4,6,3,0,0,0,0,5
29.07.2021,Ruusuvuori E.,Paire B.,1,1,4,6,6,4,3,0,0,0,0,0,5
15.07.2021,Gombos N.,Ruusuvuori E.,2,0,6,2,6,4,0,0,0,0,0,0,3
23.06.2021,Seppi A.,Ruusuvuori E.,2,0,6,2,6,3,0,0,0,0,0,0,3
08.06.2021,Ruusuvuori E.,Albot R.,0,2,6,5,7,7,4,6,0,0,0,0,5
28.03.2021,Ruusuvuori E.,Ymer M.,2,1,4,6,6,1,7,5,0,0,0,0,5
26.03.2021,Zverev A.,Ruusuvuori E.,1,2,6,1,3,6,1,6,0,0,0,0,5
16.03.2021,Ruusuvuori E.,Rublev A.,0,2,4,6,4,6,0,0,0,0,0,0,3
14.03.2021,Ruusuvuori E.,Troicki V.,2,0,6,2,6,2,0,0,0,0,0,0,3
10.03.2021,Ebden M.,Ruusuvuori E.,2,0,6,2,6,2,0,0,0,0,0,0,3
10.02.2021,Ruusuvuori E.,Martinez P.,1,3,6,1,3,6,2,6,6,5,7,7,5
03.02.2021,Coric B.,Ruusuvuori E.,2,0,7,5,6,4,0,0,0,0,0,0,3
09.01.2021,Travaglia S.,Ruusuvuori E.,2,0,7,7,6,5,6,3,0,0,0,0,5
13.11.2020,Ruusuvuori E.,Klein L.,0,2,4,6,5,7,0,0,0,0,0,0,3
12.11.2020,Ruusuvuori E.,Rinderknech A.,2,0,6,1,6,4,0,0,0,0,0,0,3
31.10.2020,Ruusuvuori E.,Mannarino A.,0,2,5,7,2,6,0,0,0,0,0,0,3
30.10.2020,Kukushkin M.,Ruusuvuori E.,0,2,3,6,1,6,0,0,0,0,0,0,3
29.10.2020,Ruusuvuori E.,Thompson J.,2,1,6,2,3,6,6,4,0,0,0,0,5
26.10.2020,Ruusuvuori E.,Troicki V.,2,1,6,3,6,3,7,7,6,3,0,0,5
19.10.2020,Sousa J.,Ruusuvuori E.,0,0,1,1,0,0,0,0,0,0,0,0,3
11.10.2020,Ruusuvuori E.,Hoang A.,2,0,6,1,6,3,0,0,0,0,0,0,3
24.08.2020,Berrettini M.,Ruusuvuori E.,2,1,6,4,6,3,7,7,7,5,0,0,5
21.08.2020,Ruusuvuori E.,Monteiro T.,1,0,6,4,2,1,0,0,0,0,0,0,3
24.06.2020,Ruusuvuori E.,Kuzmanov D.,-,-,0,0,0,0,0,0,0,0,0,0,3
17.06.2020,Ruusuvuori E.,Daljev P.,2,0,6,0,6,1,0,0,0,0,0,0,3
16.06.2020,Ruusuvuori E.,Miladinovic M.,2,0,7,5,7,5,0,0,0,0,0,0,3
23.02.2020,Harris L.,Ruusuvuori E.,0,0,1,0,0,0,0,0,0,0,0,0,3
17.02.2020,Gerasimov E.,Ruusuvuori E.,2,1,4,6,7,8,6,6,7,8,6,6,5
09.02.2020,Barrere G.,Ruusuvuori E.,2,0,7,5,7,5,0,0,0,0,0,0,3
06.02.2020,Ruusuvuori E.,Gombos N.,0,2,5,7,4,6,0,0,0,0,0,0,3
03.02.2020,Ruusuvuori E.,Mahut N.,2,1,6,3,3,6,7,7,6,3,0,0,5
17.01.2020,Ruusuvuori E.,Benchetrit E.,1,2,4,6,6,0,6,3,7,10,0,0,5
12.01.2020,Ruusuvuori E.,Kohlschreiber P.,1,2,6,5,7,7,6,4,3,6,0,0,5
11.01.2020,Kudla D.,Ruusuvuori E.,0,2,0,6,5,7,0,0,0,0,0,0,3
10.01.2020,Ruusuvuori E.,Koepfer D.,2,0,6,3,6,4,0,0,0,0,0,0,3
09.01.2020,Ruusuvuori E.,Daniel T.,2,0,6,2,6,4,0,0,0,0,0,0,3
07.01.2020,Sinner J.,Ruusuvuori E.,0,2,3,6,4,6,0,0,0,0,0,0,3
17.11.2019,Ruusuvuori E.,Safwat M.,2,1,6,3,6,4,7,7,6,2,0,0,5
16.11.2019,Ivashka I.,Ruusuvuori E.,0,2,6,4,7,7,3,6,0,0,0,0,5
15.11.2019,Molcan A.,Ruusuvuori E.,0,2,3,6,5,7,0,0,0,0,0,0,3
14.11.2019,Ruusuvuori E.,Virtanen O.,2,0,6,1,6,1,0,0,0,0,0,0,3
07.11.2019,Ruusuvuori E.,Dzumhur D.,0,2,4,6,1,6,0,0,0,0,0,0,3
05.11.2019,Hoang A.,Ruusuvuori E.,0,2,4,6,2,6,0,0,0,0,0,0,3
31.10.2019,Karlovskiy E.,Ruusuvuori E.,2,1,4,6,6,2,6,4,0,0,0,0,5
22.09.2019,Muller A.,Ruusuvuori E.,0,2,3,6,1,6,0,0,0,0,0,0,3
21.09.2019,Ruusuvuori E.,Rodionov J.,2,0,6,1,6,3,0,0,0,0,0,0,3
20.09.2019,Kamke T.,Ruusuvuori E.,0,2,2,6,1,6,0,0,0,0,0,0,3
19.09.2019,Ilkel C.,Ruusuvuori E.,0,2,3,6,2,6,0,0,0,0,0,0,3
14.09.2019,Ruusuvuori E.,Thiem D.,2,0,6,3,6,2,0,0,0,0,0,0,3
06.09.2019,Rosol L.,Ruusuvuori E.,2,0,6,2,7,5,0,0,0,0,0,0,3
05.09.2019,Ruusuvuori E.,Karlovskiy E.,2,0,6,1,6,1,0,0,0,0,0,0,3
01.09.2019,Ruusuvuori E.,Viola M.,2,0,6,0,6,1,0,0,0,0,0,0,3
